type,entry_time,entry_price,stop_loss,take_profit,orb_high,orb_low,orb_range,position_size,exit_time,exit_price,exit_reason,pnl,symbol,trade_duration,capital_after,cumulative_pnl,running_max,drawdown,symbol_name,category
SHORT,2025-08-05 14:50:00-04:00,194.6099006103516,197.85999379882807,188.11011423339863,197.85989379882807,194.6100006103516,3.2498931884764772,30,2025-08-05 17:00:00-04:00,197.85999379882807,STOP_LOSS,-97.50279565429452,GOOGL,130.0,9753.12252028809,-246.87747971191052,-52.97908630370958,-193.89839340820095,Google,stocks
SHORT,2025-08-05 16:50:00-04:00,305.4999,310.1301048828125,296.239890234375,310.1300048828125,305.5,4.6300048828125,20,2025-08-05 16:55:00-04:00,310.1301048828125,STOP_LOSS,-92.604097656249,TSLA,5.0,9234.94204589845,-765.057954101555,-97.9019830078114,-667.1559710937436,Tesla,stocks
LONG,2025-08-06 09:50:00-04:00,629.6501244140625,628.26991953125,632.4101341796875,629.6500244140625,628.27001953125,1.3800048828125,16,2025-08-06 10:20:00-04:00,628.26991953125,STOP_LOSS,-22.083278124999197,SPY,30.0,10168.956594140629,168.9565941406281,194.5547910156265,-25.598196874998393,S&P 500 ETF,stocks
SHORT,2025-08-06 09:50:00-04:00,527.1399146484375,531.7001122070312,518.01991953125,531.7000122070312,527.1400146484375,4.55999755859375,18,2025-08-06 16:20:00-04:00,531.7001122070312,STOP_LOSS,-82.0835560546866,MSFT,390.0,9886.450104785159,-113.54989521484003,-17.54650283202909,-96.00339238281094,Microsoft,stocks
SHORT,2025-08-06 09:55:00-04:00,194.1698981689453,195.66010366210935,191.18988718261724,195.66000366210935,194.1699981689453,1.490005493164034,50,2025-08-06 11:45:00-04:00,195.66010366210935,STOP_LOSS,-74.51027465820204,GOOGL,110.0,9678.612245629889,-321.3877543701126,-52.97908630370958,-268.40866806640304,Google,stocks
LONG,2025-08-06 14:55:00+01:00,1.1632964445114136,1.16215004196167,1.1651892496109009,1.1631964445114136,1.16225004196167,0.0009464025497436523,8602,2025-08-06 17:00:00+01:00,1.1651892496109009,TAKE_PROFIT,16.281909465789795,EURUSD=X,125.0,10023.873995628739,23.873995628738786,36.671496629714966,-12.79750100097618,EUR/USD,forex
LONG,2025-08-06 10:00:00-04:00,23239.5001,23148.4999,23421.5001,23239.5,23148.5,91.0,1,2025-08-06 14:25:00-04:00,23421.5001,TAKE_PROFIT,182.0,NQ=F,265.0,9952.999199999991,-47.000800000008894,133.99959999999555,-181.00040000000445,Nasdaq Futures,futures
LONG,2025-08-06 10:00:00-04:00,23239.5001,23148.7499,23421.0001,23239.5,23148.75,90.75,1,2025-08-06 14:25:00-04:00,23421.0001,TAKE_PROFIT,181.5,MNQ=F,265.0,9955.499199999991,-44.500800000008894,135.49959999999555,-180.00040000000445,Micro Nasdaq,futures
LONG,2025-08-06 10:00:00-04:00,562.8050926757812,560.6299048828125,567.1550682617187,562.8049926757812,560.6300048828125,2.17498779296875,18,2025-08-06 14:20:00-04:00,567.1550682617187,TAKE_PROFIT,78.299560546875,QQQ,260.0,10269.952612695313,269.9526126953151,269.9526126953151,0.0,Nasdaq ETF,stocks
LONG,2025-08-06 10:05:00-04:00,210.29009328613282,205.58989633789065,219.69008718261713,210.2899932861328,205.58999633789065,4.699996948242159,20,2025-08-06 16:20:00-04:00,205.58989633789065,STOP_LOSS,-94.00393896484331,AAPL,375.0,9573.545278588865,-426.45472141113277,-96.35954343261616,-330.09517797851663,Apple,stocks
